,saleprice,sqfttotliving,yrbuilt,yrrenovated,bedrooms,zipcode,sqfttotbasement,sqftfinbasement,sqftopenporch,sqftenclosedporch,sqftdeck,heatsystem,bathhalfcount,bath3qtrcount,bathfullcount,condition,sqftgarageattached,bldggrade,finbasementgrade,inadequateparking,township,trafficnoise
20810,1020000,2540,1909,1988,4,98116,590,300,90,0,250,5,0,0,3,3,0,7,7,2,24,0
20811,1085000,2450,2004,0,3,98052,0,0,90,0,0,5,1,0,2,3,410,9,0,0,25,0
20812,760000,2000,1952,0,2,98116,1160,840,60,0,150,5,0,1,1,3,0,8,7,2,24,2
20813,334950,1480,1964,0,3,98003,0,0,0,0,0,5,0,0,2,3,440,7,0,0,21,0
20814,1350000,2330,1958,0,3,98040,860,860,0,0,600,5,0,1,1,4,480,8,7,2,24,1
20815,760000,2560,1989,0,3,98038,0,0,0,0,350,5,1,0,2,4,500,9,0,0,22,0
20816,425000,1140,1977,0,3,98014,0,0,0,0,0,5,0,0,1,3,290,6,0,2,25,0
20817,799950,2310,2012,0,0,98028,0,0,0,0,0,5,0,0,0,3,620,8,0,2,26,0
20818,1858000,2950,1988,0,3,98199,1590,0,0,0,540,5,1,0,2,3,310,9,0,0,25,0
20819,785000,1740,1954,0,3,98115,1020,720,0,0,0,5,1,0,1,5,0,7,7,2,26,0
20820,430000,2540,2008,0,3,98042,0,0,0,0,0,5,1,0,2,3,410,7,0,0,21,0
20821,225000,1580,1957,0,2,98116,1060,520,0,0,260,5,1,0,1,2,0,7,7,2,24,0
20822,590000,1360,2019,0,3,98126,0,0,0,80,400,7,1,1,1,3,0,9,0,0,24,0
20823,520000,1970,1981,0,4,98058,750,580,0,0,590,5,1,1,1,3,320,8,8,2,23,0
20824,641000,1030,1918,0,2,98116,0,0,190,0,0,5,0,0,1,3,0,6,0,2,24,0
20825,392000,2040,1962,0,4,98198,1020,1020,220,0,120,5,1,0,2,3,0,7,7,0,22,0
20826,345000,980,1954,0,3,98198,0,0,240,0,0,5,0,0,1,4,290,6,0,0,22,0
20827,725000,950,1962,0,3,98033,0,0,0,0,0,1,0,0,1,4,320,7,0,2,25,1
20828,1105000,2630,1939,0,3,98105,1070,640,0,0,0,5,1,0,1,5,440,7,6,2,25,0
20829,335000,1140,1961,0,3,98056,0,0,0,0,0,4,0,1,1,4,0,6,0,0,23,0
20830,760000,2440,1998,0,3,98045,0,0,110,0,0,5,1,0,2,4,670,8,0,2,23,0
20833,410000,2680,2004,0,3,98092,0,0,110,0,0,5,1,0,2,3,430,7,0,2,21,0
20834,755000,3140,1966,0,4,98055,1770,1370,0,0,340,5,0,2,1,5,0,9,8,0,23,0
20835,200000,1200,1920,0,4,98022,0,0,0,0,0,5,0,0,1,3,0,5,0,2,20,0
20836,350000,1270,1968,0,3,98092,0,0,0,0,540,5,1,0,1,5,0,7,0,0,21,0
20837,790000,1920,2005,0,3,98029,0,0,130,0,0,5,1,0,2,3,0,8,0,2,24,0
20838,520000,760,1925,0,2,98126,740,0,0,50,0,5,0,0,1,3,0,6,0,0,24,1
20839,685000,3200,2007,0,4,98188,0,0,50,0,0,5,1,0,2,3,590,9,0,2,23,0
20840,465000,2166,1989,0,4,98023,0,0,40,0,0,5,0,0,3,4,504,8,0,2,21,0
20841,932000,3040,1977,0,4,98166,790,790,210,0,350,5,1,0,2,5,490,9,6,0,22,0
20842,675000,1830,1967,0,4,98034,1060,770,0,0,510,5,1,1,1,4,0,7,6,2,26,0
20844,557000,1610,2017,0,3,98126,630,330,80,0,100,7,0,1,2,3,0,7,7,0,24,0
20845,490000,2634,2012,0,4,98092,0,0,250,0,0,5,1,0,2,3,420,8,0,0,21,0
20846,200000,1150,1985,0,3,98002,0,0,0,0,0,5,0,1,1,4,260,6,0,2,21,0
20847,415000,810,1950,0,2,98118,0,0,0,0,0,5,0,0,1,4,0,6,0,2,24,0
20848,1700000,920,1980,0,2,98092,0,0,0,0,0,7,0,0,1,4,0,8,0,2,21,0
20849,723000,3740,2004,0,5,98038,0,0,50,0,0,5,0,0,3,3,750,8,0,0,22,0
20850,345000,1060,1983,2017,3,98198,0,0,0,0,160,5,1,0,1,3,260,7,0,0,22,0
20851,419900,1930,1989,0,4,98030,0,0,0,0,0,5,1,0,2,4,420,7,0,0,22,0
20852,571000,1490,1975,0,3,98051,720,0,0,0,0,4,0,1,1,4,430,7,0,2,22,0
20853,860000,1450,1906,0,3,98109,0,0,20,0,0,5,1,0,1,3,360,7,0,2,25,2
20854,648000,1490,1959,0,3,98155,1160,0,0,0,270,5,1,0,1,3,0,8,0,0,26,0
20855,1100000,2480,1967,0,4,98052,980,680,0,0,760,5,1,1,1,4,180,8,7,0,25,0
20856,565000,2630,1995,0,4,98092,0,0,50,0,190,5,1,0,2,5,520,8,0,2,21,0
20857,570000,1080,1929,0,2,98133,840,0,0,0,230,5,0,0,1,3,0,7,0,0,26,0
20858,535000,1810,1995,0,4,98198,0,0,275,0,0,5,1,1,1,3,690,8,0,0,22,0
20859,386000,1550,1979,0,3,98188,1040,500,0,0,100,5,0,0,2,3,0,7,6,2,23,0
20860,660000,960,1949,0,2,98177,0,0,0,0,620,5,0,0,1,5,360,7,0,2,26,0
20861,645880,1860,2018,0,3,98045,840,160,90,0,0,5,0,2,1,3,0,8,7,2,23,0
20862,721000,2080,1973,0,4,98034,1170,910,0,0,100,5,0,2,1,3,220,7,6,2,26,0
20863,745000,1430,1944,0,3,98125,0,0,0,0,270,5,0,0,2,4,0,6,0,0,26,0
20864,825000,1530,1956,0,3,98008,0,0,40,0,0,5,0,1,1,3,420,7,0,0,25,0
20865,670000,1050,1947,0,3,98136,900,150,0,0,240,5,0,0,1,4,0,7,6,0,24,0
20866,355950,1270,1968,0,3,98001,0,0,70,0,0,5,0,1,1,3,480,7,0,2,21,0
20867,625000,680,1910,0,2,98103,0,0,60,0,0,4,0,0,1,4,0,6,0,2,25,0
20868,325000,1200,1908,0,3,98022,0,0,40,0,150,5,0,0,2,5,0,7,0,2,20,0
20869,494500,1870,2004,0,3,98058,0,0,110,0,0,5,1,0,2,3,440,8,0,2,23,0
20870,1070000,1430,1901,0,3,98122,430,0,130,0,0,5,0,0,1,3,0,7,0,2,25,0
20871,491000,720,1946,0,2,98106,0,0,0,0,0,5,0,0,1,3,0,6,0,0,24,0
20872,850000,1830,1967,0,3,98052,0,0,0,0,0,5,0,1,1,3,460,8,0,0,25,0
20873,605000,1240,1975,0,3,98065,0,0,0,0,410,4,0,1,1,4,0,6,0,2,24,0
20874,408000,2140,1946,0,4,98003,0,0,0,0,0,5,1,0,2,5,0,7,0,0,21,0
20875,740000,1730,1968,0,3,98034,1080,540,0,0,280,5,0,1,1,4,0,7,6,0,26,0
20876,773000,2150,1955,2019,4,98177,0,0,0,90,0,5,0,1,2,3,400,8,0,0,26,0
20877,291000,970,1942,0,3,98002,0,0,160,0,0,5,1,0,1,5,180,6,0,2,21,0
20878,851000,1100,1910,0,2,98117,410,120,70,0,0,1,0,0,1,3,0,6,6,2,25,0
20879,728500,1080,1927,0,2,98105,1080,0,70,0,0,5,0,0,1,3,0,7,0,2,25,0
20880,600000,1330,1944,0,4,98166,270,0,370,0,320,5,0,0,2,5,0,7,0,2,23,1
20881,308670,1300,1984,0,4,98092,0,0,0,0,0,5,0,0,2,4,430,7,0,0,21,0
20882,1470000,1920,1929,0,3,98105,840,0,0,0,0,5,1,1,1,3,0,9,0,0,25,1
20883,890000,2240,1993,0,4,98116,1370,870,0,0,70,5,0,0,3,4,0,8,8,2,24,0
20884,505000,620,1944,1986,2,98103,0,0,0,0,80,4,0,0,1,3,0,6,0,2,26,0
20885,760000,3160,1967,0,4,98058,0,0,0,0,0,5,1,1,1,5,680,8,0,0,23,0
20886,875000,2550,1987,0,4,98011,0,0,40,0,0,5,1,1,1,3,470,9,0,2,26,0
20887,397000,990,1959,0,3,98032,700,0,260,0,0,5,0,0,1,3,0,7,0,0,22,0
20888,1800000,2410,1952,2013,3,98004,0,0,86,0,300,5,0,2,1,3,240,9,0,2,25,2
20889,510000,1230,1934,0,2,98166,0,0,60,0,0,5,0,0,1,4,0,7,0,0,23,0
20890,801000,2200,1954,0,4,98126,1100,1100,50,0,0,5,0,1,1,5,230,7,7,0,24,0
20891,449950,1771,2005,0,4,98030,0,0,15,0,0,5,1,0,2,3,440,8,0,2,22,0
20892,210000,1360,1968,0,3,98042,0,0,0,0,0,5,0,0,1,5,420,7,0,2,22,1
20893,300000,620,1950,0,1,98108,0,0,0,0,0,4,0,0,1,3,0,6,0,0,24,0
20894,1000000,3280,1956,0,5,98155,1670,1440,0,0,660,5,1,0,2,3,460,8,8,0,26,0
20895,740000,1760,1977,0,4,98075,0,0,70,0,260,5,1,1,1,4,480,7,0,2,24,0
20896,280000,1170,1956,0,3,98031,0,0,0,0,150,5,0,0,1,3,670,6,0,0,22,1
20897,765000,3650,1986,0,4,98072,0,0,0,0,0,5,1,1,1,3,1170,8,0,2,26,0
20898,850000,2610,2014,0,4,98133,0,0,0,170,40,5,1,0,3,3,460,8,0,0,26,0
20899,535000,2060,1963,0,4,98059,640,640,450,0,0,7,1,1,2,3,480,7,5,0,23,0
20900,400000,1330,1967,0,3,98056,0,0,0,0,0,5,1,0,1,4,360,6,0,0,23,1
20901,785000,1690,1929,0,4,98118,890,450,0,0,40,5,0,0,2,4,40,7,6,0,24,0
20902,670000,1710,1908,1979,4,98144,570,570,60,0,0,4,0,0,3,4,0,7,7,2,24,1
20903,396000,1520,1944,0,3,98168,0,0,0,0,0,4,0,0,1,4,0,6,0,2,23,0
20904,375000,880,1957,0,1,98058,0,0,0,260,0,1,0,0,1,4,0,6,0,0,23,0
20905,1050000,2950,1989,0,5,98006,850,850,0,0,0,5,1,1,2,3,720,9,8,2,24,1
20906,322500,1070,1947,0,2,98001,0,0,304,0,352,1,0,0,1,5,0,6,0,2,21,0
20907,415000,1460,1980,0,3,98031,910,480,0,0,220,7,0,1,1,5,0,7,7,2,22,0
20908,420000,1716,2009,0,3,98032,0,0,50,0,0,5,1,1,1,3,436,8,0,2,22,1
20909,437500,1010,2001,0,2,98103,320,130,0,0,0,5,1,0,1,3,0,8,8,2,26,0
20910,400000,1590,1994,0,2,98103,460,190,190,0,180,1,1,0,2,3,0,8,8,0,26,0
20911,945000,2460,2012,0,4,98053,0,0,140,0,0,5,1,0,2,3,470,8,0,0,26,0
20912,635000,1490,2004,0,3,98027,660,0,150,0,0,5,1,0,2,3,0,7,0,0,24,0
20913,440000,2600,1959,0,4,98032,1410,1190,0,0,130,5,0,0,2,4,0,8,7,0,22,0
20914,567500,2614,1956,0,8,98198,0,0,0,0,288,5,0,2,2,4,0,6,0,0,22,2
20915,180000,1100,1950,0,3,98001,0,0,0,20,0,4,0,0,1,3,0,6,0,2,21,0
20916,1075000,3560,2004,0,3,98027,940,940,50,0,0,7,1,0,3,3,620,9,9,0,24,0
20917,2450000,3740,1959,2015,5,98040,1850,1850,0,0,800,7,0,1,3,3,440,9,8,2,24,0
20918,382500,1520,2003,0,3,98038,0,0,30,0,0,7,1,0,2,3,400,7,0,0,22,0
20919,637000,3316,2017,0,5,98058,840,840,132,0,64,5,1,0,3,3,406,8,8,2,23,0
20920,899999,1290,1977,0,3,98053,0,0,0,0,0,4,0,0,2,3,700,7,0,0,25,0
20921,620000,1360,1921,0,3,98117,0,0,0,0,140,4,0,1,1,4,0,7,0,2,25,0
20922,1240000,2300,1908,0,4,98122,810,610,110,0,0,5,1,0,1,4,0,8,6,2,25,0
20923,629500,1490,2003,0,2,98029,600,0,50,0,110,5,1,1,1,3,0,8,0,2,24,0
20924,327500,1260,1912,0,3,98002,0,0,60,0,0,5,0,0,1,4,0,7,0,2,21,0
20925,675000,1400,1925,0,3,98136,700,700,220,20,120,5,0,0,2,5,0,7,6,2,24,0
20926,600000,2090,1997,0,3,98019,0,0,50,0,0,5,1,0,2,3,790,8,0,0,26,0
20927,680000,1250,2001,0,3,98107,420,190,0,0,0,5,0,0,2,3,0,8,8,0,25,0
20928,985000,2680,1964,0,4,98007,1620,970,0,0,360,5,0,1,2,4,0,8,7,0,25,0
20929,425000,1890,1969,0,4,98058,0,0,0,0,0,5,1,1,1,3,400,8,0,0,23,0
20930,310000,1930,1967,0,4,98023,0,0,0,0,0,5,0,1,1,4,480,8,0,2,21,0
20931,1020000,2620,1972,0,5,98006,1520,1000,0,0,90,5,0,2,1,3,0,8,7,0,24,0
20932,652900,2140,1993,0,3,98106,0,0,40,0,0,5,1,0,2,3,550,8,0,0,24,0
20933,429450,2260,1996,0,4,98010,0,0,0,0,0,5,1,0,2,3,720,7,0,2,21,0
20934,780500,2660,1987,0,3,98053,1410,0,110,0,440,5,0,0,3,3,670,8,0,2,25,0
20935,590000,2090,2001,0,4,98019,1290,640,40,0,130,5,0,1,2,3,0,8,7,2,26,0
20936,745000,1320,1926,0,2,98107,950,0,0,0,0,5,0,0,1,4,0,7,0,2,25,0
20937,940000,1330,1960,0,3,98040,0,0,0,0,0,5,1,0,1,3,530,8,0,2,24,0
20939,283500,926,1940,0,2,98002,0,0,112,0,0,7,1,0,1,4,0,6,0,2,21,0
20940,264900,920,1908,0,2,98022,0,0,0,0,0,5,0,0,1,5,0,5,0,2,21,0
20941,767000,3290,1991,0,4,98058,0,0,60,0,220,5,1,0,2,3,840,10,0,2,23,0
20942,929000,1290,1943,0,3,98115,880,170,0,0,60,5,0,1,1,3,200,7,7,0,25,0
20943,529800,2900,1999,0,4,98092,0,0,130,0,0,5,1,0,2,4,680,9,0,2,21,0
20944,367000,1730,1963,0,4,98003,1010,720,0,0,110,5,0,1,1,4,0,7,7,0,21,0
20945,562000,2510,1969,0,5,98125,1220,1220,0,0,460,5,0,2,1,3,0,7,7,0,26,0
20946,515000,1880,1974,0,3,98059,1200,580,0,0,0,5,0,0,3,4,0,7,7,0,23,0
20947,500000,1580,1906,0,3,98055,800,400,60,0,0,5,0,1,1,4,0,6,5,0,23,0
20948,665000,670,1923,0,1,98022,0,0,60,60,0,8,0,0,1,4,0,5,0,2,20,0
20949,834000,2960,1990,0,3,98038,0,0,0,0,360,5,1,0,2,3,950,9,0,0,22,0
20950,745000,2640,1981,0,3,98166,1320,1320,60,0,230,1,1,0,2,3,580,8,8,0,22,1
20951,736000,1790,1981,0,4,98074,1100,640,240,0,0,5,1,0,3,4,0,8,7,0,25,0
20952,1111000,2750,2000,0,4,98053,0,0,140,0,0,5,0,1,2,3,700,8,0,0,25,0
20953,455000,1680,1971,0,3,98198,1110,570,0,0,410,5,2,0,1,4,0,7,6,0,22,0
20954,460000,1580,1976,0,3,98053,0,0,0,0,0,5,0,0,1,3,0,7,0,2,25,1
20955,353000,2120,1962,0,5,98198,1060,1060,0,0,266,5,1,0,1,3,0,7,6,0,22,0
20956,1650000,1780,2019,0,3,98102,380,200,0,0,440,7,0,2,0,3,0,9,9,2,25,0
20957,439500,600,1928,0,1,98115,0,0,0,0,0,5,0,0,1,3,0,7,0,0,26,0
20958,1099000,2020,1941,0,3,98199,1010,1010,0,0,270,5,0,0,2,5,0,7,6,0,25,0
20959,490000,900,1944,0,2,98116,450,450,0,0,0,1,0,0,1,4,0,6,6,2,24,0
20960,385000,1250,1966,0,3,98058,0,0,80,0,0,5,1,0,1,5,480,7,0,0,23,0
20961,800000,2190,1903,0,4,98144,1470,0,70,70,0,5,0,0,1,3,0,7,0,2,24,2
20962,1238000,3060,1982,0,4,98006,0,0,160,0,400,5,1,1,1,4,520,9,0,2,24,0
20963,370000,1520,1937,0,3,98030,0,0,0,0,0,5,1,0,1,3,0,6,0,2,22,0
20964,1125000,2230,1942,0,4,98199,940,0,0,0,0,5,0,0,2,4,0,7,0,2,25,0
20965,701000,890,1942,0,2,98199,450,0,0,0,180,5,0,0,1,4,0,6,0,2,25,0
20966,466350,1780,1959,0,2,98115,0,0,40,240,250,5,0,1,1,3,480,8,0,0,26,0
20967,790000,1780,2019,0,3,98108,1060,820,0,0,370,7,1,1,1,3,0,8,7,2,24,0
20968,532200,2160,1952,0,3,98126,1080,1080,0,0,0,5,1,0,1,3,380,7,7,0,24,0
20969,450000,1460,1943,0,4,98056,0,0,60,0,0,6,0,0,2,4,0,5,0,0,23,0
20970,550000,1810,1956,0,3,98118,1510,300,0,0,0,5,0,2,1,3,0,7,5,2,24,1
20971,590000,740,1943,0,2,98109,630,110,0,0,0,5,0,0,1,3,0,7,6,2,25,2
20972,830000,3750,1999,0,4,98028,1350,1350,0,0,700,5,1,0,3,3,600,9,9,2,26,0
20973,309000,970,1971,0,3,98001,0,0,130,0,0,5,1,0,1,3,310,6,0,2,21,0
20975,1190000,2680,1906,0,3,98103,1150,140,200,0,180,1,1,1,1,3,0,8,6,2,25,2
20976,770000,2530,1977,0,5,98011,1490,940,50,0,250,5,0,2,1,4,0,8,8,2,26,0
20977,1350000,4070,2000,0,4,98072,0,0,0,0,890,5,0,1,2,3,844,8,0,2,26,0
20978,535000,2200,1966,0,3,98030,1400,540,210,0,470,7,1,0,1,4,0,7,4,0,22,1
20979,1375000,2820,1922,0,7,98105,1000,800,0,0,0,6,0,0,2,3,0,8,6,2,25,0
20980,650000,2110,1906,2019,4,98122,770,570,180,0,200,7,1,0,3,3,0,8,8,2,25,0
20981,1333750,3220,2004,0,3,98033,0,0,140,0,0,5,2,0,2,3,930,9,0,2,26,0
20982,920000,2460,1929,0,3,98105,1030,1030,0,0,0,5,0,0,3,4,0,7,7,2,25,2
20983,445000,1820,1988,0,3,98030,0,0,60,0,0,5,1,0,2,4,640,8,0,0,22,0
20984,367000,1650,2004,0,3,98001,0,0,100,0,0,5,1,0,2,3,400,7,0,2,22,0
20985,346000,1400,1960,0,2,98038,0,0,0,0,120,4,0,1,1,3,0,6,0,2,22,0
20986,828000,1360,1919,0,3,98115,780,0,60,0,0,5,0,0,2,3,0,7,0,2,25,0
20987,905000,3150,1989,0,4,98027,0,0,100,0,910,5,1,0,2,4,700,9,0,0,23,0
20988,480000,2310,1998,0,3,98042,0,0,60,0,0,5,1,0,2,4,680,8,0,0,22,0
20989,1299000,2990,2005,0,4,98053,0,0,920,0,0,7,0,1,2,3,0,9,0,2,25,0
20990,620000,1410,2003,0,3,98103,460,250,0,0,50,1,1,1,1,3,0,8,8,2,26,0
20991,720000,2640,1992,0,4,98059,0,0,0,0,0,5,1,0,2,4,660,8,0,0,23,0
20992,350000,1840,2004,0,4,98031,0,0,0,0,0,5,1,0,2,3,480,8,0,2,22,0
20993,856036,1940,1919,1976,4,98136,820,820,0,0,280,5,0,1,1,5,0,8,7,0,24,0
20994,839000,2300,1903,0,5,98122,940,940,100,0,0,5,0,0,2,5,0,7,7,2,25,0
20995,775000,2270,1949,0,3,98133,1270,1000,0,0,0,5,0,1,1,3,0,7,7,0,26,0
20996,698082,2180,1977,0,4,98177,860,700,0,0,120,5,1,1,2,5,420,8,7,0,26,0
20997,410000,1690,1985,0,3,98023,0,0,0,0,280,5,1,1,1,3,530,8,0,2,21,0
20998,1050000,2860,2004,0,4,98006,890,890,90,0,110,5,1,0,3,3,440,8,7,0,24,0
20999,370000,460,1948,0,1,98155,0,0,110,0,0,4,0,0,1,3,0,5,0,0,26,0
21000,466000,2520,1996,0,4,98092,0,0,110,0,0,5,1,0,2,4,580,8,0,2,21,0
21001,350000,2120,1980,0,4,98002,0,0,120,0,0,4,0,2,2,3,550,7,0,2,21,0
21002,910000,1760,1984,0,4,98052,0,0,40,0,120,5,1,1,1,4,530,8,0,2,26,0
21003,1100000,3040,1988,0,3,98077,0,0,60,0,580,5,1,0,2,3,730,10,0,2,26,0
21004,300000,730,1943,0,2,98178,0,0,0,0,0,4,0,0,1,3,0,6,0,0,23,0
21005,345000,1460,1984,0,4,98003,870,560,0,0,230,4,0,0,2,3,0,7,6,2,21,0
21006,540000,2560,1979,0,4,98058,1540,820,40,0,180,5,0,1,2,4,0,8,7,0,23,0
21007,719950,1930,1954,0,3,98125,880,880,110,0,220,5,1,0,1,3,290,7,6,0,26,0
21008,620000,960,2000,0,2,98019,0,0,0,0,0,1,0,0,1,3,0,6,0,0,26,0
21009,589000,990,1998,0,2,98144,0,0,0,0,0,5,0,0,1,4,0,7,0,2,24,0
21010,530000,1610,1957,0,2,98045,0,0,70,0,320,1,0,0,1,5,0,7,0,2,23,0
21011,1495000,2850,1963,0,4,98118,1640,1130,370,0,400,5,0,0,2,4,510,9,8,0,24,0
21012,342000,1340,1947,0,3,98002,0,0,0,0,0,5,1,0,1,3,0,6,0,2,21,0
21013,1185000,3750,1985,0,4,98027,0,0,0,320,100,5,1,0,2,4,750,10,0,0,23,0
21014,365000,1020,1956,0,3,98146,1020,0,0,0,0,5,0,0,1,2,0,7,0,2,23,1
21015,450000,1730,1987,0,3,98038,0,0,50,0,80,5,1,0,2,5,420,7,0,2,22,0
21016,677000,1380,1931,0,3,98115,860,500,0,0,0,5,0,1,1,3,0,8,7,0,26,2
21017,735000,1740,1942,0,3,98115,990,0,190,0,90,6,1,0,2,5,440,7,0,0,26,0
21019,862000,1950,1976,0,3,98006,0,0,0,0,0,5,1,1,1,4,500,8,0,0,24,0
21020,455000,820,1930,0,2,98070,0,0,0,0,0,4,0,0,1,4,0,5,0,2,22,0
21021,620000,3250,1991,0,4,98031,0,0,0,0,0,5,1,0,2,3,550,9,0,2,22,0
21022,746000,1310,1958,0,3,98008,0,0,60,0,0,5,0,0,2,4,210,7,0,0,25,0
21023,575000,1840,1963,0,4,98118,920,920,0,0,0,4,0,1,1,3,0,7,6,2,23,0
21024,439900,1910,1996,0,4,98010,0,0,50,0,200,5,1,0,2,4,500,7,0,2,21,0
21025,665000,1300,1965,0,2,98045,0,0,0,0,590,4,0,0,1,4,400,8,0,2,23,0
21026,350000,1890,1963,0,4,98198,1090,800,0,0,210,5,0,0,2,5,0,7,6,0,22,0
21027,945000,2360,1998,0,3,98034,0,0,260,110,0,5,1,0,2,3,440,9,0,2,26,0
21028,678750,2490,1989,0,2,98031,1660,830,320,0,0,5,0,1,1,4,0,8,6,2,22,1
21029,455000,1010,1969,2010,3,98059,0,0,100,0,0,5,0,0,1,3,310,7,0,0,23,0
21030,1525000,2690,1961,0,4,98133,0,0,100,0,0,5,0,0,3,5,670,10,0,0,26,0
21032,817000,1660,1950,0,3,98115,1060,600,0,0,0,5,0,1,1,4,0,7,7,2,25,2
21033,1600000,2950,1988,0,4,98053,0,0,0,1840,0,5,2,1,1,4,810,10,0,0,25,0
21034,540000,1600,1918,2001,2,98056,0,0,280,70,0,5,0,1,1,3,0,7,0,0,23,0
21035,574950,1520,1982,0,3,98106,620,300,0,0,300,5,0,0,2,3,180,7,7,0,24,0
21036,209550,440,1935,0,1,98002,0,0,0,0,0,1,0,1,0,5,0,5,0,2,21,1
21037,570000,1160,1981,0,2,98034,0,0,0,0,0,5,1,0,1,4,460,7,0,2,26,0
21038,1150000,3080,1966,0,5,98006,1540,1540,0,0,190,5,0,1,2,5,440,8,7,2,24,0
21039,410000,2500,1962,0,4,98023,1250,1250,0,0,0,5,2,0,1,3,0,7,7,2,21,0
21040,1755000,3410,2015,0,4,98199,810,280,100,0,0,5,1,0,2,3,530,10,8,2,25,2
21041,340000,1080,1968,0,3,98003,0,0,0,0,0,5,0,0,1,3,310,7,0,2,21,0
21042,1162500,2240,1926,0,3,98109,820,600,0,0,110,5,1,0,1,5,0,8,7,2,25,0
21043,1284000,2990,2004,0,4,98033,0,0,80,0,280,5,0,0,3,3,710,9,0,2,25,0
21044,535000,2590,1986,0,3,98055,950,900,60,0,0,5,1,1,2,4,460,7,7,0,23,1
21045,615000,1140,1913,0,2,98126,0,0,130,90,0,5,0,0,1,3,0,7,0,0,24,0
21046,648000,2000,2001,0,3,98019,0,0,120,0,0,5,1,0,2,3,500,8,0,2,26,0
21047,815000,4030,1968,1992,4,98108,1250,780,0,0,160,7,0,2,2,3,0,8,7,2,24,0
21048,718500,1340,1918,0,3,98103,590,350,60,0,0,5,0,1,1,5,0,7,7,2,25,0
21049,315000,1250,1971,0,3,98038,250,0,0,0,220,4,1,0,1,4,0,6,0,0,22,0
21050,1440000,2990,2018,0,4,98126,800,800,60,0,950,7,1,2,1,3,0,10,9,0,24,0
21051,399950,1070,1987,0,3,98045,0,0,0,0,0,1,0,0,1,4,310,7,0,2,23,0
21053,464664,3370,2004,0,5,98042,0,0,200,0,0,5,1,0,2,3,420,8,0,2,22,0
21054,440000,1040,1980,0,3,98045,0,0,50,0,200,5,0,0,2,3,340,7,0,2,23,0
21055,790000,2240,1924,0,4,98125,1120,1120,80,180,100,5,0,0,2,5,0,7,6,0,26,0
21056,888500,2580,2010,0,3,98053,0,0,60,0,0,5,1,0,2,3,380,8,0,2,26,0
21057,707000,1100,2005,0,2,98144,410,120,0,0,30,5,0,0,2,3,0,8,8,2,24,1
21058,2050000,3440,1976,0,4,98004,0,0,100,0,70,5,1,1,1,3,520,8,0,2,25,2
21059,2000000,3940,1951,0,4,98112,2040,1540,30,0,0,5,0,3,1,4,0,9,7,2,25,0
21060,250000,1060,1959,0,3,98056,0,0,50,0,0,5,0,0,1,3,290,7,0,0,23,0
21061,949000,2820,2002,0,4,98075,0,0,60,0,1060,5,0,1,2,3,700,9,0,2,24,0
21062,660000,1740,1950,0,3,98134,800,550,0,0,0,7,0,1,1,4,0,7,6,2,24,0
21063,560000,1570,2006,0,2,98126,610,260,190,0,0,5,1,1,2,3,0,7,7,0,24,1
21064,549950,1960,1988,0,4,98055,1090,790,0,0,100,5,1,0,2,3,190,8,8,0,23,0
21065,499000,1180,1951,0,4,98155,0,0,80,0,0,5,0,0,1,3,390,7,0,0,26,0
21066,1378000,2710,1929,0,3,98199,1030,650,120,0,450,5,0,2,1,5,190,9,7,0,25,1
21067,380000,1060,1967,0,3,98198,0,0,70,0,0,5,0,0,1,5,260,7,0,2,22,0
21068,885000,2800,1969,0,5,98034,720,720,0,0,0,5,0,2,1,3,460,7,7,0,26,0
21070,330000,1010,1968,0,3,98042,0,0,0,0,0,5,0,0,1,5,530,7,0,2,22,0
21071,825000,2100,1977,0,3,98072,0,0,80,0,350,5,1,1,1,3,950,8,0,2,26,0
21072,692000,940,1942,0,2,98115,940,0,0,0,0,5,0,0,1,3,0,7,0,0,26,0
21073,825000,2560,1968,0,5,98011,0,0,310,0,0,5,1,1,1,3,0,9,0,2,26,0
21074,1470000,4250,1998,0,4,98075,0,0,0,0,0,5,0,1,2,3,950,10,0,2,24,0
21075,575000,980,1951,0,3,98116,0,0,40,0,0,4,0,0,1,3,0,7,0,2,24,0
21076,240000,990,1957,0,2,98002,0,0,0,0,0,5,0,0,1,5,310,6,0,2,21,0
21077,459000,2240,1960,0,3,98198,1240,1000,0,0,0,5,0,1,2,4,0,7,6,0,22,0
21078,1600000,1300,1954,0,3,98039,0,0,0,0,0,5,0,1,1,5,380,7,0,2,25,0
21079,870000,1760,1968,0,3,98034,1140,570,0,0,390,5,1,1,1,5,0,7,7,0,26,2
21080,482500,1800,1995,0,4,98055,0,0,0,0,0,5,1,0,2,3,440,8,0,0,23,0
21081,634000,2000,1956,0,5,98108,1000,1000,0,0,0,5,0,0,2,4,0,7,6,2,24,0
21082,420000,1250,1965,0,3,98059,0,0,60,0,0,5,1,0,1,4,480,7,0,0,23,0
21083,860000,1830,1905,0,5,98122,880,0,40,0,0,5,0,0,3,3,0,7,0,2,25,2
21084,1290000,2200,1929,0,2,98109,1200,1000,0,0,410,6,0,0,1,4,0,8,7,2,25,0
21085,635000,940,1941,0,2,98177,940,0,70,0,0,5,0,0,1,4,0,7,0,2,26,0
21086,450000,750,1938,0,1,98038,0,0,60,0,0,4,0,0,1,4,0,5,0,2,22,0
21087,597000,2900,1952,0,5,98053,1450,1450,0,0,420,5,0,1,2,3,0,7,7,0,25,0
